Municipio,Fecha,Casos,Casos7,Casos14
Sevilla La Nueva,2021-07-18,5.86,41.0,82.62
Sevilla La Nueva,2021-07-19,6.43,45.0,90.75
Sevilla La Nueva,2021-07-20,7.64,53.5,107.0
Sevilla La Nueva,2021-07-21,7.93,55.5,111.25
Sevilla La Nueva,2021-07-22,8.21,57.5,115.5
Sevilla La Nueva,2021-07-23,8.5,59.5,119.75
Sevilla La Nueva,2021-07-24,8.86,62.0,124.0
Sevilla La Nueva,2021-07-25,9.14,64.0,128.25
Sevilla La Nueva,2021-07-26,9.43,66.0,132.5
Sevilla La Nueva,2021-07-27,10.07,70.5,141.0
Somosierra,2021-06-15,0.0,0.0,0.0
Somosierra,2021-06-16,0.0,0.0,0.0
Somosierra,2021-06-17,0.0,0.0,0.0
Somosierra,2021-06-18,0.0,0.0,0.0
Somosierra,2021-06-19,0.0,0.0,0.0
Somosierra,2021-06-20,0.0,0.0,0.0
Somosierra,2021-06-21,0.0,0.0,0.0
Somosierra,2021-06-22,0.0,0.0,0.0
Somosierra,2021-06-23,0.0,0.0,0.0
Somosierra,2021-06-24,0.0,0.0,0.0
Somosierra,2021-06-25,0.0,0.0,0.0
Somosierra,2021-06-26,0.0,0.0,0.0
Somosierra,2021-06-27,0.0,0.0,0.0
Somosierra,2021-06-28,0.0,0.0,0.0
Somosierra,2021-06-29,0.0,0.0,0.0
Somosierra,2021-06-30,0.0,0.0,0.0
Somosierra,2021-07-01,0.0,0.0,0.0
Somosierra,2021-07-02,0.0,0.0,0.0
Somosierra,2021-07-03,0.0,0.0,0.0
Somosierra,2021-07-04,0.0,0.0,0.0
Somosierra,2021-07-05,0.0,0.0,0.0
Somosierra,2021-07-06,0.0,0.0,0.0
Somosierra,2021-07-07,0.0,0.0,0.0
Somosierra,2021-07-08,0.0,0.0,0.0
Somosierra,2021-07-09,0.0,0.0,0.0
Somosierra,2021-07-10,0.0,0.0,0.0
Somosierra,2021-07-11,0.0,0.0,0.0
Somosierra,2021-07-12,0.0,0.0,0.0
Somosierra,2021-07-13,0.0,0.0,0.0
Somosierra,2021-07-14,0.0,0.0,0.0
Somosierra,2021-07-15,0.0,0.0,0.0
Somosierra,2021-07-16,0.0,0.0,0.0
Somosierra,2021-07-17,0.0,0.0,0.0
Somosierra,2021-07-18,0.0,0.0,0.0
Somosierra,2021-07-19,0.0,0.0,0.0
Somosierra,2021-07-20,0.0,0.0,0.0
Somosierra,2021-07-21,0.0,0.0,0.0
Somosierra,2021-07-22,0.0,0.0,0.0
Somosierra,2021-07-23,0.0,0.0,0.0
Somosierra,2021-07-24,0.0,0.0,0.0
Somosierra,2021-07-25,0.0,0.0,0.0
Somosierra,2021-07-26,0.0,0.0,0.0
Somosierra,2021-07-27,0.0,0.0,0.0
Soto Del Real,2021-06-15,0.57,4.0,8.0
Soto Del Real,2021-06-16,0.5,3.5,7.62
Soto Del Real,2021-06-17,0.5,3.5,7.25
Soto Del Real,2021-06-18,0.43,3.0,6.88
Soto Del Real,2021-06-19,0.43,3.0,6.5
Soto Del Real,2021-06-20,0.43,3.0,6.12
Soto Del Real,2021-06-21,0.36,2.5,5.75
Soto Del Real,2021-06-22,0.36,2.5,5.0
Soto Del Real,2021-06-23,0.36,2.5,5.0
Soto Del Real,2021-06-24,0.36,2.5,5.0
Soto Del Real,2021-06-25,0.36,2.5,5.0
Soto Del Real,2021-06-26,0.36,2.5,5.0
Soto Del Real,2021-06-27,0.36,2.5,5.0
Soto Del Real,2021-06-28,0.36,2.5,5.0
Soto Del Real,2021-06-29,0.36,2.5,5.0
Soto Del Real,2021-06-30,0.36,2.5,5.8
Soto Del Real,2021-07-01,0.43,3.0,6.6
Soto Del Real,2021-07-02,0.5,3.5,7.4
Soto Del Real,2021-07-03,0.57,4.0,8.2
Soto Del Real,2021-07-04,0.64,4.5,9.0
Soto Del Real,2021-07-05,0.64,4.5,9.8
Soto Del Real,2021-07-06,0.71,5.0,10.6
Soto Del Real,2021-07-07,0.79,5.5,11.4
Soto Del Real,2021-07-08,0.86,6.0,12.2
Soto Del Real,2021-07-09,0.93,6.5,13.0
Soto Del Real,2021-07-10,0.93,6.5,13.8
Soto Del Real,2021-07-11,1.0,7.0,14.6
Soto Del Real,2021-07-12,1.07,7.5,15.4
Soto Del Real,2021-07-13,1.21,8.5,17.0
Soto Del Real,2021-07-14,1.36,9.5,19.12
Soto Del Real,2021-07-15,1.5,10.5,21.25
Soto Del Real,2021-07-16,1.64,11.5,23.38
Soto Del Real,2021-07-17,1.79,12.5,25.5
Soto Del Real,2021-07-18,1.93,13.5,27.62
Soto Del Real,2021-07-19,2.07,14.5,29.75
Soto Del Real,2021-07-20,2.43,17.0,34.0
Soto Del Real,2021-07-21,2.57,18.0,36.12
Soto Del Real,2021-07-22,2.71,19.0,38.25
Soto Del Real,2021-07-23,2.86,20.0,40.38
Soto Del Real,2021-07-24,3.0,21.0,42.5
Soto Del Real,2021-07-25,3.14,22.0,44.62
Soto Del Real,2021-07-26,3.29,23.0,46.75
Soto Del Real,2021-07-27,3.64,25.5,51.0
Talamanca De Jarama,2021-06-15,0.0,0.0,0.0
Talamanca De Jarama,2021-06-16,0.0,0.0,0.0
Talamanca De Jarama,2021-06-17,0.0,0.0,0.0
Talamanca De Jarama,2021-06-18,0.0,0.0,0.0
Talamanca De Jarama,2021-06-19,0.0,0.0,0.0
Talamanca De Jarama,2021-06-20,0.0,0.0,0.0
Talamanca De Jarama,2021-06-21,0.0,0.0,0.0
Talamanca De Jarama,2021-06-22,0.0,0.0,0.0
Talamanca De Jarama,2021-06-23,0.0,0.0,0.25
Talamanca De Jarama,2021-06-24,0.0,0.0,0.5
Talamanca De Jarama,2021-06-25,0.0,0.0,0.75
Talamanca De Jarama,2021-06-26,0.07,0.5,1.0
Talamanca De Jarama,2021-06-27,0.07,0.5,1.25
Talamanca De Jarama,2021-06-28,0.07,0.5,1.5
Talamanca De Jarama,2021-06-29,0.14,1.0,2.0
Talamanca De Jarama,2021-06-30,0.14,1.0,2.13
Talamanca De Jarama,2021-07-01,0.14,1.0,2.27
Talamanca De Jarama,2021-07-02,0.14,1.0,2.4
Talamanca De Jarama,2021-07-03,0.14,1.0,2.53
Talamanca De Jarama,2021-07-04,0.14,1.0,2.67
Talamanca De Jarama,2021-07-05,0.14,1.0,2.8
Talamanca De Jarama,2021-07-06,0.14,1.0,2.93
Talamanca De Jarama,2021-07-07,0.21,1.5,3.07
Talamanca De Jarama,2021-07-08,0.21,1.5,3.2
Talamanca De Jarama,2021-07-09,0.21,1.5,3.33
Talamanca De Jarama,2021-07-10,0.21,1.5,3.47
Talamanca De Jarama,2021-07-11,0.21,1.5,3.6
Talamanca De Jarama,2021-07-12,0.21,1.5,3.73
Talamanca De Jarama,2021-07-13,0.29,2.0,4.0
Talamanca De Jarama,2021-07-14,0.29,2.0,4.0
Talamanca De Jarama,2021-07-15,0.29,2.0,4.0
Talamanca De Jarama,2021-07-16,0.29,2.0,4.0
Talamanca De Jarama,2021-07-17,0.29,2.0,4.0
Talamanca De Jarama,2021-07-18,0.29,2.0,4.0
Talamanca De Jarama,2021-07-19,0.29,2.0,4.0
Talamanca De Jarama,2021-07-20,0.29,2.0,4.0
Talamanca De Jarama,2021-07-21,0.29,2.0,4.62
Talamanca De Jarama,2021-07-22,0.36,2.5,5.25
Talamanca De Jarama,2021-07-23,0.36,2.5,5.88
Talamanca De Jarama,2021-07-24,0.43,3.0,6.5
Talamanca De Jarama,2021-07-25,0.5,3.5,7.12
Talamanca De Jarama,2021-07-26,0.5,3.5,7.75
Talamanca De Jarama,2021-07-27,0.64,4.5,9.0
Tielmes,2021-06-15,0.14,1.0,2.0
Tielmes,2021-06-16,0.14,1.0,2.0
Tielmes,2021-06-17,0.14,1.0,2.0
Tielmes,2021-06-18,0.14,1.0,2.0
Tielmes,2021-06-19,0.14,1.0,2.0
Tielmes,2021-06-20,0.14,1.0,2.0
Tielmes,2021-06-21,0.14,1.0,2.0
Tielmes,2021-06-22,0.14,1.0,2.0
Tielmes,2021-06-23,0.14,1.0,2.12
Tielmes,2021-06-24,0.14,1.0,2.25
Tielmes,2021-06-25,0.14,1.0,2.38
Tielmes,2021-06-26,0.14,1.0,2.5
Tielmes,2021-06-27,0.14,1.0,2.62
Tielmes,2021-06-28,0.14,1.0,2.75
Tielmes,2021-06-29,0.21,1.5,3.0
Tielmes,2021-06-30,0.14,1.0,2.87
Tielmes,2021-07-01,0.14,1.0,2.73
Tielmes,2021-07-02,0.14,1.0,2.6
Tielmes,2021-07-03,0.14,1.0,2.47
Tielmes,2021-07-04,0.14,1.0,2.33
Tielmes,2021-07-05,0.14,1.0,2.2
Tielmes,2021-07-06,0.14,1.0,2.07
Tielmes,2021-07-07,0.07,0.5,1.93
Tielmes,2021-07-08,0.07,0.5,1.8
Tielmes,2021-07-09,0.07,0.5,1.67
Tielmes,2021-07-10,0.07,0.5,1.53
Tielmes,2021-07-11,0.07,0.5,1.4
Tielmes,2021-07-12,0.07,0.5,1.27
Tielmes,2021-07-13,0.07,0.5,1.0
Tielmes,2021-07-14,0.07,0.5,1.75
Tielmes,2021-07-15,0.14,1.0,2.5
Tielmes,2021-07-16,0.21,1.5,3.25
Tielmes,2021-07-17,0.29,2.0,4.0
Tielmes,2021-07-18,0.29,2.0,4.75
Tielmes,2021-07-19,0.36,2.5,5.5
Tielmes,2021-07-20,0.5,3.5,7.0
Tielmes,2021-07-21,0.5,3.5,7.25
Tielmes,2021-07-22,0.5,3.5,7.5
Tielmes,2021-07-23,0.5,3.5,7.75
Tielmes,2021-07-24,0.57,4.0,8.0
Tielmes,2021-07-25,0.57,4.0,8.25
Tielmes,2021-07-26,0.57,4.0,8.5
Tielmes,2021-07-27,0.64,4.5,9.0
Titulcia,2021-06-15,0.0,0.0,0.0
Titulcia,2021-06-16,0.0,0.0,0.0
Titulcia,2021-06-17,0.0,0.0,0.0
Titulcia,2021-06-18,0.0,0.0,0.0
Titulcia,2021-06-19,0.0,0.0,0.0
Titulcia,2021-06-20,0.0,0.0,0.0
Titulcia,2021-06-21,0.0,0.0,0.0
Titulcia,2021-06-22,0.0,0.0,0.0
Titulcia,2021-06-23,0.0,0.0,0.0
Titulcia,2021-06-24,0.0,0.0,0.0
Titulcia,2021-06-25,0.0,0.0,0.0
Titulcia,2021-06-26,0.0,0.0,0.0
Titulcia,2021-06-27,0.0,0.0,0.0
Titulcia,2021-06-28,0.0,0.0,0.0
Titulcia,2021-06-29,0.0,0.0,0.0
Titulcia,2021-06-30,0.0,0.0,0.0
Titulcia,2021-07-01,0.0,0.0,0.0
Titulcia,2021-07-02,0.0,0.0,0.0
Titulcia,2021-07-03,0.0,0.0,0.0
Titulcia,2021-07-04,0.0,0.0,0.0
Titulcia,2021-07-05,0.0,0.0,0.0
Titulcia,2021-07-06,0.0,0.0,0.0
Titulcia,2021-07-07,0.0,0.0,0.0
Titulcia,2021-07-08,0.0,0.0,0.0
Titulcia,2021-07-09,0.0,0.0,0.0
Titulcia,2021-07-10,0.0,0.0,0.0
Titulcia,2021-07-11,0.0,0.0,0.0
Titulcia,2021-07-12,0.0,0.0,0.0
Titulcia,2021-07-13,0.0,0.0,0.0
Titulcia,2021-07-14,0.0,0.0,0.38
Titulcia,2021-07-15,0.0,0.0,0.75
Titulcia,2021-07-16,0.07,0.5,1.12
Titulcia,2021-07-17,0.07,0.5,1.5
Titulcia,2021-07-18,0.07,0.5,1.88
Titulcia,2021-07-19,0.14,1.0,2.25
Titulcia,2021-07-20,0.21,1.5,3.0
Titulcia,2021-07-21,0.21,1.5,3.12
Titulcia,2021-07-22,0.21,1.5,3.25
Titulcia,2021-07-23,0.21,1.5,3.38
Titulcia,2021-07-24,0.21,1.5,3.5
Titulcia,2021-07-25,0.21,1.5,3.62
Titulcia,2021-07-26,0.21,1.5,3.75
Titulcia,2021-07-27,0.29,2.0,4.0
Torrejon De Ardoz,2021-06-15,8.0,56.0,112.0
Torrejon De Ardoz,2021-06-16,7.71,54.0,108.38
Torrejon De Ardoz,2021-06-17,7.43,52.0,104.75
Torrejon De Ardoz,2021-06-18,7.21,50.5,101.12
Torrejon De Ardoz,2021-06-19,6.93,48.5,97.5
Torrejon De Ardoz,2021-06-20,6.64,46.5,93.88
Torrejon De Ardoz,2021-06-21,6.43,45.0,90.25
Torrejon De Ardoz,2021-06-22,5.93,41.5,83.0
Torrejon De Ardoz,2021-06-23,5.79,40.5,81.25
Torrejon De Ardoz,2021-06-24,5.64,39.5,79.5
Torrejon De Ardoz,2021-06-25,5.5,38.5,77.75
Torrejon De Ardoz,2021-06-26,5.43,38.0,76.0
Torrejon De Ardoz,2021-06-27,5.29,37.0,74.25
Torrejon De Ardoz,2021-06-28,5.14,36.0,72.5
Torrejon De Ardoz,2021-06-29,4.93,34.5,69.0
Torrejon De Ardoz,2021-06-30,5.43,38.0,76.13
Torrejon De Ardoz,2021-07-01,5.93,41.5,83.27
Torrejon De Ardoz,2021-07-02,6.43,45.0,90.4
Torrejon De Ardoz,2021-07-03,6.93,48.5,97.53
Torrejon De Ardoz,2021-07-04,7.43,52.0,104.67
Torrejon De Ardoz,2021-07-05,7.93,55.5,111.8
Torrejon De Ardoz,2021-07-06,8.43,59.0,118.93
Torrejon De Ardoz,2021-07-07,9.0,63.0,126.07
Torrejon De Ardoz,2021-07-08,9.5,66.5,133.2
Torrejon De Ardoz,2021-07-09,10.0,70.0,140.33
Torrejon De Ardoz,2021-07-10,10.5,73.5,147.47
Torrejon De Ardoz,2021-07-11,11.0,77.0,154.6
Torrejon De Ardoz,2021-07-12,11.5,80.5,161.73
Torrejon De Ardoz,2021-07-13,12.57,88.0,176.0
Torrejon De Ardoz,2021-07-14,14.36,100.5,201.88
Torrejon De Ardoz,2021-07-15,16.21,113.5,227.75
Torrejon De Ardoz,2021-07-16,18.07,126.5,253.62
Torrejon De Ardoz,2021-07-17,19.93,139.5,279.5
Torrejon De Ardoz,2021-07-18,21.79,152.5,305.38
Torrejon De Ardoz,2021-07-19,23.64,165.5,331.25
Torrejon De Ardoz,2021-07-20,27.36,191.5,383.0
Torrejon De Ardoz,2021-07-21,29.79,208.5,417.25
Torrejon De Ardoz,2021-07-22,32.21,225.5,451.5
Torrejon De Ardoz,2021-07-23,34.64,242.5,485.75
Torrejon De Ardoz,2021-07-24,37.14,260.0,520.0
Torrejon De Ardoz,2021-07-25,39.57,277.0,554.25
Torrejon De Ardoz,2021-07-26,42.0,294.0,588.5
Torrejon De Ardoz,2021-07-27,46.93,328.5,657.0
Torrejon De La Calzada,2021-06-15,2.14,15.0,30.0
Torrejon De La Calzada,2021-06-16,1.93,13.5,27.5
Torrejon De La Calzada,2021-06-17,1.79,12.5,25.0
Torrejon De La Calzada,2021-06-18,1.57,11.0,22.5
Torrejon De La Calzada,2021-06-19,1.43,10.0,20.0
Torrejon De La Calzada,2021-06-20,1.21,8.5,17.5
Torrejon De La Calzada,2021-06-21,1.07,7.5,15.0
Torrejon De La Calzada,2021-06-22,0.71,5.0,10.0
Torrejon De La Calzada,2021-06-23,0.64,4.5,9.62
Torrejon De La Calzada,2021-06-24,0.64,4.5,9.25
Torrejon De La Calzada,2021-06-25,0.57,4.0,8.88
Torrejon De La Calzada,2021-06-26,0.57,4.0,8.5
Torrejon De La Calzada,2021-06-27,0.57,4.0,8.12
Torrejon De La Calzada,2021-06-28,0.5,3.5,7.75
Torrejon De La Calzada,2021-06-29,0.5,3.5,7.0
Torrejon De La Calzada,2021-06-30,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-01,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-02,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-03,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-04,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-05,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-06,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-07,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-08,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-09,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-10,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-11,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-12,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-13,0.5,3.5,7.0
Torrejon De La Calzada,2021-07-14,0.57,4.0,8.0
Torrejon De La Calzada,2021-07-15,0.64,4.5,9.0
Torrejon De La Calzada,2021-07-16,0.71,5.0,10.0
Torrejon De La Calzada,2021-07-17,0.79,5.5,11.0
Torrejon De La Calzada,2021-07-18,0.86,6.0,12.0
Torrejon De La Calzada,2021-07-19,0.93,6.5,13.0
Torrejon De La Calzada,2021-07-20,1.07,7.5,15.0
Torrejon De La Calzada,2021-07-21,1.29,9.0,18.25
Torrejon De La Calzada,2021-07-22,1.5,10.5,21.5
Torrejon De La Calzada,2021-07-23,1.71,12.0,24.75
Torrejon De La Calzada,2021-07-24,2.0,14.0,28.0
Torrejon De La Calzada,2021-07-25,2.21,15.5,31.25
Torrejon De La Calzada,2021-07-26,2.43,17.0,34.5
Torrejon De La Calzada,2021-07-27,2.93,20.5,41.0
Torrejon De Velasco,2021-06-15,0.29,2.0,4.0
Torrejon De Velasco,2021-06-16,0.21,1.5,3.75
Torrejon De Velasco,2021-06-17,0.21,1.5,3.5
Torrejon De Velasco,2021-06-18,0.21,1.5,3.25
Torrejon De Velasco,2021-06-19,0.21,1.5,3.0
Torrejon De Velasco,2021-06-20,0.14,1.0,2.75
Torrejon De Velasco,2021-06-21,0.14,1.0,2.5
Torrejon De Velasco,2021-06-22,0.14,1.0,2.0
Torrejon De Velasco,2021-06-23,0.14,1.0,2.0
Torrejon De Velasco,2021-06-24,0.14,1.0,2.0
Torrejon De Velasco,2021-06-25,0.14,1.0,2.0
Torrejon De Velasco,2021-06-26,0.14,1.0,2.0
Torrejon De Velasco,2021-06-27,0.14,1.0,2.0
Torrejon De Velasco,2021-06-28,0.14,1.0,2.0
Torrejon De Velasco,2021-06-29,0.14,1.0,2.0
Torrejon De Velasco,2021-06-30,0.14,1.0,2.13
Torrejon De Velasco,2021-07-01,0.14,1.0,2.27
Torrejon De Velasco,2021-07-02,0.14,1.0,2.4
Torrejon De Velasco,2021-07-03,0.14,1.0,2.53
Torrejon De Velasco,2021-07-04,0.14,1.0,2.67
Torrejon De Velasco,2021-07-05,0.14,1.0,2.8
Torrejon De Velasco,2021-07-06,0.14,1.0,2.93
Torrejon De Velasco,2021-07-07,0.21,1.5,3.07
Torrejon De Velasco,2021-07-08,0.21,1.5,3.2
Torrejon De Velasco,2021-07-09,0.21,1.5,3.33
Torrejon De Velasco,2021-07-10,0.21,1.5,3.47
Torrejon De Velasco,2021-07-11,0.21,1.5,3.6
Torrejon De Velasco,2021-07-12,0.21,1.5,3.73
Torrejon De Velasco,2021-07-13,0.29,2.0,4.0
Torrejon De Velasco,2021-07-14,0.29,2.0,4.62
Torrejon De Velasco,2021-07-15,0.36,2.5,5.25
Torrejon De Velasco,2021-07-16,0.36,2.5,5.88
Torrejon De Velasco,2021-07-17,0.43,3.0,6.5
Torrejon De Velasco,2021-07-18,0.5,3.5,7.12
Torrejon De Velasco,2021-07-19,0.5,3.5,7.75
Torrejon De Velasco,2021-07-20,0.64,4.5,9.0
Torrejon De Velasco,2021-07-21,0.64,4.5,9.5
Torrejon De Velasco,2021-07-22,0.71,5.0,10.0
Torrejon De Velasco,2021-07-23,0.71,5.0,10.5
Torrejon De Velasco,2021-07-24,0.79,5.5,11.0
Torrejon De Velasco,2021-07-25,0.79,5.5,11.5
Torrejon De Velasco,2021-07-26,0.86,6.0,12.0
Torrejon De Velasco,2021-07-27,0.93,6.5,13.0
Torrelaguna,2021-06-15,0.14,1.0,2.0
Torrelaguna,2021-06-16,0.07,0.5,1.75
Torrelaguna,2021-06-17,0.07,0.5,1.5
Torrelaguna,2021-06-18,0.07,0.5,1.25
Torrelaguna,2021-06-19,0.07,0.5,1.0
Torrelaguna,2021-06-20,0.0,0.0,0.75
Torrelaguna,2021-06-21,0.0,0.0,0.5
Torrelaguna,2021-06-22,0.0,0.0,0.0
Torrelaguna,2021-06-23,0.0,0.0,0.0
Torrelaguna,2021-06-24,0.0,0.0,0.0
Torrelaguna,2021-06-25,0.0,0.0,0.0
Torrelaguna,2021-06-26,0.0,0.0,0.0
Torrelaguna,2021-06-27,0.0,0.0,0.0
Torrelaguna,2021-06-28,0.0,0.0,0.0
Torrelaguna,2021-06-29,0.0,0.0,0.0
Torrelaguna,2021-06-30,0.0,0.0,0.0
Torrelaguna,2021-07-01,0.0,0.0,0.0
Torrelaguna,2021-07-02,0.0,0.0,0.0
Torrelaguna,2021-07-03,0.0,0.0,0.0
Torrelaguna,2021-07-04,0.0,0.0,0.0
Torrelaguna,2021-07-05,0.0,0.0,0.0
Torrelaguna,2021-07-06,0.0,0.0,0.0
Torrelaguna,2021-07-07,0.0,0.0,0.0
Torrelaguna,2021-07-08,0.0,0.0,0.0
Torrelaguna,2021-07-09,0.0,0.0,0.0
Torrelaguna,2021-07-10,0.0,0.0,0.0
Torrelaguna,2021-07-11,0.0,0.0,0.0
Torrelaguna,2021-07-12,0.0,0.0,0.0
Torrelaguna,2021-07-13,0.0,0.0,0.0
Torrelaguna,2021-07-14,0.07,0.5,1.0
Torrelaguna,2021-07-15,0.14,1.0,2.0
Torrelaguna,2021-07-16,0.21,1.5,3.0
Torrelaguna,2021-07-17,0.29,2.0,4.0
Torrelaguna,2021-07-18,0.36,2.5,5.0
Torrelaguna,2021-07-19,0.43,3.0,6.0
Torrelaguna,2021-07-20,0.57,4.0,8.0
Torrelaguna,2021-07-21,0.64,4.5,9.12
Torrelaguna,2021-07-22,0.71,5.0,10.25
Torrelaguna,2021-07-23,0.79,5.5,11.38
Torrelaguna,2021-07-24,0.86,6.0,12.5
Torrelaguna,2021-07-25,0.93,6.5,13.62
Torrelaguna,2021-07-26,1.0,7.0,14.75
Torrelaguna,2021-07-27,1.21,8.5,17.0
Torrelodones,2021-06-15,2.5,17.5,35.0
Torrelodones,2021-06-16,2.43,17.0,34.12
Torrelodones,2021-06-17,2.36,16.5,33.25
Torrelodones,2021-06-18,2.29,16.0,32.38
Torrelodones,2021-06-19,2.21,15.5,31.5
Torrelodones,2021-06-20,2.14,15.0,30.62
Torrelodones,2021-06-21,2.07,14.5,29.75
Torrelodones,2021-06-22,2.0,14.0,28.0
Torrelodones,2021-06-23,1.93,13.5,27.38
Torrelodones,2021-06-24,1.86,13.0,26.75
Torrelodones,2021-06-25,1.86,13.0,26.12
Torrelodones,2021-06-26,1.79,12.5,25.5
Torrelodones,2021-06-27,1.71,12.0,24.88
Torrelodones,2021-06-28,1.71,12.0,24.25
Torrelodones,2021-06-29,1.64,11.5,23.0
Torrelodones,2021-06-30,1.86,13.0,26.8
Torrelodones,2021-07-01,2.14,15.0,30.6
Torrelodones,2021-07-02,2.43,17.0,34.4
Torrelodones,2021-07-03,2.71,19.0,38.2
Torrelodones,2021-07-04,3.0,21.0,42.0
Torrelodones,2021-07-05,3.21,22.5,45.8
Torrelodones,2021-07-06,3.5,24.5,49.6
Torrelodones,2021-07-07,3.79,26.5,53.4
Torrelodones,2021-07-08,4.07,28.5,57.2
Torrelodones,2021-07-09,4.36,30.5,61.0
Torrelodones,2021-07-10,4.57,32.0,64.8
Torrelodones,2021-07-11,4.86,34.0,68.6
Torrelodones,2021-07-12,5.14,36.0,72.4
Torrelodones,2021-07-13,5.71,40.0,80.0
Torrelodones,2021-07-14,6.57,46.0,92.25
Torrelodones,2021-07-15,7.43,52.0,104.5
Torrelodones,2021-07-16,8.29,58.0,116.75
Torrelodones,2021-07-17,9.21,64.5,129.0
Torrelodones,2021-07-18,10.07,70.5,141.25
Torrelodones,2021-07-19,10.93,76.5,153.5
Torrelodones,2021-07-20,12.71,89.0,178.0
Torrelodones,2021-07-21,13.36,93.5,187.38
Torrelodones,2021-07-22,14.0,98.0,196.75
Torrelodones,2021-07-23,14.71,103.0,206.12
Torrelodones,2021-07-24,15.36,107.5,215.5
Torrelodones,2021-07-25,16.0,112.0,224.88
Torrelodones,2021-07-26,16.71,117.0,234.25
Torrelodones,2021-07-27,18.07,126.5,253.0
Torremocha De Jarama,2021-06-15,0.0,0.0,0.0
Torremocha De Jarama,2021-06-16,0.0,0.0,0.12
Torremocha De Jarama,2021-06-17,0.0,0.0,0.25
Torremocha De Jarama,2021-06-18,0.0,0.0,0.38
Torremocha De Jarama,2021-06-19,0.0,0.0,0.5
Torremocha De Jarama,2021-06-20,0.0,0.0,0.62
Torremocha De Jarama,2021-06-21,0.0,0.0,0.75
Torremocha De Jarama,2021-06-22,0.07,0.5,1.0
Torremocha De Jarama,2021-06-23,0.07,0.5,1.0
Torremocha De Jarama,2021-06-24,0.07,0.5,1.0
Torremocha De Jarama,2021-06-25,0.07,0.5,1.0
Torremocha De Jarama,2021-06-26,0.07,0.5,1.0
Torremocha De Jarama,2021-06-27,0.07,0.5,1.0
Torremocha De Jarama,2021-06-28,0.07,0.5,1.0
Torremocha De Jarama,2021-06-29,0.07,0.5,1.0
Torremocha De Jarama,2021-06-30,0.07,0.5,1.2
Torremocha De Jarama,2021-07-01,0.07,0.5,1.4
Torremocha De Jarama,2021-07-02,0.07,0.5,1.6
Torremocha De Jarama,2021-07-03,0.07,0.5,1.8
Torremocha De Jarama,2021-07-04,0.14,1.0,2.0
Torremocha De Jarama,2021-07-05,0.14,1.0,2.2
Torremocha De Jarama,2021-07-06,0.14,1.0,2.4
Torremocha De Jarama,2021-07-07,0.14,1.0,2.6
Torremocha De Jarama,2021-07-08,0.14,1.0,2.8
Torremocha De Jarama,2021-07-09,0.21,1.5,3.0
Torremocha De Jarama,2021-07-10,0.21,1.5,3.2
Torremocha De Jarama,2021-07-11,0.21,1.5,3.4
Torremocha De Jarama,2021-07-12,0.21,1.5,3.6
Torremocha De Jarama,2021-07-13,0.29,2.0,4.0
Torremocha De Jarama,2021-07-14,0.21,1.5,3.88
Torremocha De Jarama,2021-07-15,0.21,1.5,3.75
Torremocha De Jarama,2021-07-16,0.21,1.5,3.62
Torremocha De Jarama,2021-07-17,0.21,1.5,3.5
Torremocha De Jarama,2021-07-18,0.21,1.5,3.38
Torremocha De Jarama,2021-07-19,0.21,1.5,3.25
Torremocha De Jarama,2021-07-20,0.21,1.5,3.0
Torremocha De Jarama,2021-07-21,0.21,1.5,3.0
Torremocha De Jarama,2021-07-22,0.21,1.5,3.0
Torremocha De Jarama,2021-07-23,0.21,1.5,3.0
Torremocha De Jarama,2021-07-24,0.21,1.5,3.0
Torremocha De Jarama,2021-07-25,0.21,1.5,3.0
Torremocha De Jarama,2021-07-26,0.21,1.5,3.0
Torremocha De Jarama,2021-07-27,0.21,1.5,3.0
Torres De La Alameda,2021-06-15,0.57,4.0,8.0
Torres De La Alameda,2021-06-16,0.5,3.5,7.88
Torres De La Alameda,2021-06-17,0.5,3.5,7.75
Torres De La Alameda,2021-06-18,0.5,3.5,7.62
Torres De La Alameda,2021-06-19,0.5,3.5,7.5
Torres De La Alameda,2021-06-20,0.5,3.5,7.38
Torres De La Alameda,2021-06-21,0.5,3.5,7.25
Torres De La Alameda,2021-06-22,0.5,3.5,7.0
Torres De La Alameda,2021-06-23,0.43,3.0,6.62
Torres De La Alameda,2021-06-24,0.43,3.0,6.25
Torres De La Alameda,2021-06-25,0.36,2.5,5.88
Torres De La Alameda,2021-06-26,0.36,2.5,5.5
Torres De La Alameda,2021-06-27,0.36,2.5,5.12
Torres De La Alameda,2021-06-28,0.29,2.0,4.75
Torres De La Alameda,2021-06-29,0.29,2.0,4.0
Torres De La Alameda,2021-06-30,0.29,2.0,4.8
